Name,Nummer
Areuse Littorail,8595245
"Winterthur, Fachschule",8590938
"Diegten, Weinburg",8578284
"Trimbach, Zentrum",8578049
"Rümlingen, Dorf",8578296
"Bern, Bierhübeli",8590028
"Oberdorf SO, Mühlebrücke",8578059
Chiasso SM Fascio U,8515648
"Falera, Giaus sura",8583884
Halbinsel Au,8503671
"Bürglen UR, Trudelingen",8505660
"Grimentz, Torrent",8505697
Runcahez Val Sumvitg,8589099
"Etziken, Industrie",8578118
"Bellach, Gärisch",8578073
"Solothurn, Kantonsschule",8578103
Feegletscher,8531266
"Cabbiolo, Chiesa",8505962
"Stachen, Museum Momö",8506256
"Niederwil SG, Wiesental",8506253
"Bühl bei Aarberg, Höll",8571214
"Lobsigen, Dorf",8571262
"Chesières, Chavasses",8510224
"Morbio Superiore, Verana",8575789
"Meltingen, Gemeindezentrum",8572120
"Zürich, Glattwiesen",8591159
St-Gingolph (Frontière),8515364
"Bettlach, Post",8588209
"Aarau, Keba/Brügglifeld",8590150
"Gasel, Schlatt",8571418
"Ittenthal, Dorfmitte",8500585
Lenzburg,8502119
"Morbio Inferiore, Pascuritt",8589502
"Rebstein, Ausserdorf",8578458
"Binningen, Kronenplatz",8578152
"Balgach, Ländern",8578455
"Rebstein, Steinacker",8578457
"Montagny-les-Monts, école",8581638
"Glis, Dorf",8505717
"Collombey, église",8579375
"Staldenried, Niderried",8571034
"Hinterforst, Widenbach/Bächis",8578483
"Sempach Stadt, Meierhöfli",8573004
"Eysins, Petit-Eysins",8595175
"Frauenfeld, Schlosspark",8573303
"Winterthur, Schulhaus Neuhegi",8596077
"Wallisellen, Stadthaus",8590886
"Turgi, Wil",8503778
"Vacallo, Piazza",8575822
"Seewen SZ, Seemattli",8577424
"Gümligen, Meisenweg",8577012
"Gümligen, Amselweg",8577011
"Kriens, Dattenbergrain",8589701
"Jona, Erlen",8578532
"Glis, Romantica",8578555
"Grund b. Gstaad, Lädeli",8571268
Illiswil,8571347
"Eymatt b. Bern, Camping",8571345
"Kriens, Johanneskirche",8589716
"Rheinfelden, Kohlplatz",8589433
"Brunnen, Hafenstrasse",8577438
"Ried (Muotathal), Grünenwald",8577454
"Ingenbohl, Gätzli",8577435
"Bauma, Musterplatz",8573281
"Bachs, Alt-Bachs",8573268
"Plaffeien, Telmoos",8577845
"Giffers, Vorderried",8577875
"Bellach, Weiher",8578077
"Möriken AG, Oberäsch",8578689
"Seon, Post/Bahnhof",8578703
"Glis, Holzackerweg",8578758
"Luzern, Büttenen",8589776
"Schongau, Kreuz",8587250
"Kriens, Rosenstrasse",8589735
"Gorgier-St-Aubin, collège",8579805
"Delémont, Jolimont",8579768
"Wädenswil, Mühlebach",8573578
"Goldingen, Löffel",8573588
"Schönenberg ZH, Sonne",8573579
"Luzern, Gasshof",8589758
"Luzern, Felsberg",8589782
"Luzern, Kapuzinerweg",8589803
"Hallau, Atlingen",8578391
"Trasadingen, Dorf",8578381
"St. Gallen, Hölzli",8589587
"St. Gallen, Pelikanstrasse",8589607
"St. Gallen, Ruckhalde",8589614
"St. Gallen, Waldau",8589642
"Brugg AG, Gesundheitszentrum",8580324
Ostermundigen,8507002
"Grindelwald, Salzmannsegg",8588547
"Stein am Rhein, Rathaus",8578397
"Immensee, Post",8587769
"Luterbach, Nordstrasse",8506084
"Lütisburg, Grünhügel",8506055
"Luzern, Eichenstrasse",8505928
"Chavannes-près-Renens, Dorigny",8595602
"Biel/Bienne, Sonnhalde",8595238
"Rüschegg Graben, Rütiplötsch",8571697
Utzigen,8571737
"Siblingen, Näppental",8578369
"Appenzell, Lädeli",8578416
"Eggerstanden, Kirche",8578414
Zürich Saalsporthalle,8503087
"Surlej, Islas",8505933
"Stansstad, Schule",8580597
"Ebikon, Hartenfels",8589661
"Tennwil, Strandbad",8589986
"Emmenbrücke, Marienkirche",8577269
"Ebikon, Zentralschulhaus",8589669
"Kehrsatz, Rössli",8571397
"Hittnau, Hasel/Schönau",8503559
"Donatyre, village",8504886
"Uster, Gschwaderstrasse",8587680
"Spiegel, Blinzern",8589999
"Attelwil, Schule",8581055
Subingen,8500227
"Beatenberg, Mättli",8507981
"Neftenbach, Herrgass",8573677
"Vaulion, centre",8580862
"Göschenen, Jäntelboden",8580792
"Zug, Weidstrasse",8502298
"Bern, Hasler",8590015
"Nieder- und Oberurnen, Bahnhof",8589973
"Horw, Spier",8589688
"Bern, Kursaal",8590020
"Bern, Sandrain",8590023
"Bern, Loryplatz",8590041
"Bern, Schlossmatte",8590042
"Bern, Dübystrasse",8590054
"Liebefeld, Liebefeld Park",8590059
"Hausen b. Meiringen,Dorfbrunn.",8581368
Strelaalp,8531018
Chappelbodenbrücke,8581591
"Uster, Jugendhaus",8581545
"Zofingen, JHCO",8502370
"Brittnau, Grod",8502397
"Reiden, Unterdorf",8502352
"Bern, Weissensteinstrasse",8590053
"Luzern, Schlösslihalde",8589832
"Luzern, Wesemlinrain",8589848
"Liebefeld, Neuhausplatz",8590056
"Rumlikon, Stuketen",8573532
"Niederlenz, Hetex",8578693
"Eschen, Kindergarten Schönabüel",8581824
"Kreuzlingen, Gaissbergstrasse",8581681
"Piotta, Bivio Funicolare Ritom",8581686
"Meggen, Klösterli",8589858
Rinderberg Büelti,8531195
"Leysin, American School",8595106
"Vordemwald, Pflegeheim Sennhof",8502366
"Morgarten, Hotel",8502692
"Thalwil, Mühlebachplatz",8573166
"Brienz BE, Gärbi",8576727
"Altikon, Herten",8582021
La Roche FR Le Brand,8500338
Zermatt Schweigmatten,8500333
"St. Gallen, Stahl KV-Schule",8589895
"St. Gallen, Im Feld",8589890
"Honau, Hirschen",8582046
"Wengi b. Büren, Friedhof",8581744
"Obermutten, Dorf",8574530
"Altstätten SG, Traube",8578467
"Spreitenbach, Langäcker",8590277
"Aarau Rohr, Unterdorf",8590261
"Dietikon, Stadthaus",8590223
"Buchs AG, Wynenfeld",8590216
"Chur, Geissweid",8572662
"Triengen, Dorf",8572669
"Spreitenbach, Furttalstrasse",8590276
"Porrentruy, Vauches/Perche",8582127
"Gordola, Gaggiole Sopra",8581894
"Gossau SG, Talstrasse",8590320
"Gossau SG, Geissberg",8590321
St. Gallen Schülerhaus,8506359
Kurzrickenbach Seepark,8506119
"Jenaz,Rosengarten/Schulanlagen",8581656
"Estévenens, dessus",8504896
"Küttigen, Stock",8572389
Schilthornhütte (Kanonenrohr),8530995
"Berikon, Kirche",8502560
"Wilderswil, Kirchgasse",8582257
"Les Brenets, bif Vauladrey",8582545
"Muri AG, Industriestrasse",8582256
"Insone, Paese",8575440
"Lüterswil, Dorf",8571501
"Wettingen, Albisstrasse",8590292
"Würenlos, Büntenstrasse",8590314
"Wettingen, Staffelstrasse",8590309
"Aarburg, Alter Friedhof",8582506
"Bad Zurzach, Baslerstrasse",8582513
"Küssnacht am Rigi, Seeplatz",8505129
Embd (Luftseilbahn),8530198
Treis Palas,8531128
"Vissoie, Pinsec-Teinda",8557004
"Innertkirchen, Winkel",8571595
"Bulle, Château-d'en-Bas",8504912
"Bätterkinden, Bahnhof",8571508
"Düdingen, Warpel",8582486
"Mellingen, Geerig",8582879
"Falera, Mulin",8582897
"Willerzell, Birchbühl",8573793
"Buch SH, Brücke",8573755
"Gross, Nügüetli",8573773
"Willerzell, Schönbächli",8573783
"Locarno, Paradiso",8578977
"Hermetschwil, alte Post",8502568
Kreuzlingen Hafen,8506128
Tsapé,8530147
"Tuggen, Egg",8573821
"Wolfhalden, Lindenberg",8574086
"Walzenhausen, Bahnhof",8574100
"Aarau, Obere Vorstadt",8590152
"Liebefeld, Sägestrasse",8590118
"Fully, Cycle d'orientation",8584864
"Sitterdorf, Bruggfeld",8587212
"Reutigen, Dorf",8587229
"Oeschgen, Gemeindehaus",8581549
"Sitterdorf, Bahnhof",8587211
"Ependes FR, La Pala",8587793
"Bergdietikon, Vorbühl",8590205
"Adliswil, Rifertstrasse",8590480
"Bardonnex, Compesières",8587050
"Genève, Nations",8587058
"Brissago, S. Giorgio",8587114
"Näfels-Mollis, Bahnhof",8573887
"Sion, Capucins",8573943
"Dübendorf, Bahnhof Nord",8590548
"Dietlikon, Aegert",8590538
"Dietikon, Vorstadt",8590535
"Au ZH, Alte Landstrasse",8590489
"Veyrier, école",8587906
Schwarzenbach SG,8506207
Gossau SG,8506210
Seewis-Schmitten,8574488
"Oensingen, Bauamt",8500685
"Lüchingen, Sportanlagen/GESA",8574144
"Dübendorf, Post",8590580
"Oberburg, Ziegelgut",8587825
"Oberburg, Schwandgasse",8587821
"Lyssach, Kernenriedstrasse",8587839
"Rothenthurm, Distel",8587855
"Molare, Paese",8575727
"Sils/Segl Maria, Alpenrose",8509317
"Emmenbrücke, Neuhof",8590384
"Dulliken, Schäfer",8590410
"Spreitenbach, Shoppi Tivoli",8590397
"Olten, Kunsteisbahn",8590425
Bidmi,8530345
"Emmenbrücke, Erlenring",8590380
"Schwyz, Gartenlaubenstrasse",8588112
"Olten, Meierhof",8590427
"Düdingen, Am Bach",8506715
"Hosenruck, Dorf",8506680
"Wil SG, Bergholz",8578825
"Les Crosets, chapelle",8579065
"Monthey, hôpital",8579049
"Canobbio, Ganna",8579004
"Chêne-Bougeries, Léonard-Sismondi",8592696
"Grand-Lancy, La Chapelle",8593060
"Champoussin, téléski des Champeys",8579067
"Thun, Zollhaus",8594536
"Opfikon, Aublick",8590740
"Wittnau, Hofmatt",8572408
"Riedikon, Dorf",8503189
"Wolhusen, Kreisel",8588142
"Steinen, Oelberg",8588118
"Brig, Biela Mitte",8578891
"Mörel, Schulhaus",8578896
"Mont-sur-Rolle, La Ferme",8579223
"Schlieren, Steinacker",8590801
"Pfaffhausen, Sängglen",8590753
"Rüschlikon, Belvoir",8590772
"Schlieren, Spital Limmattal",8590800
"Sihlwald, Bahnhof",8590807
"Neu St. Johann, Stocken",8574043
"Luzern, Michaelshof",8589761
"Münchenstein, Schlossmatt",8594682
"Dürnten, Kirche",8503192
"Schlieren, Feldstrasse",8590790
Bottighofen (See),8530720
"Speicher, Reutenen",8574074
"Ruggell, Sennerei",8574372
"Teufen AR, Gählern",8574069
"Eschen, Eintracht",8574346
"St. Gallen, Schoren",8589623
"Bethlehem b. Bern, Holenacker",8571435
"Fuchsenried, Mühlebergwerk",8571459
"Schnottwil, Kreuzstrasse",8571474
"Diessbach bei Büren, Gäu",8571463
"Rüschegg Gambach, Bärenwart",8571695
"Goldau, Buosingen Camping",8589872
"Goldau, Kehlmattli",8589874
"Derendingen, Löhr",8589920
"Villy, village",8504447
"Middes, bif.",8504795
"Blonay, gare",8579213
"Glattbrugg, Bahnhof",8590620
"Bruson, Valbord",8500940
"Uznach, Speerblick",8574441
"Triesenberg, Obergufer",8574422
"Gaflei, Matu",8574416
"Vaduz, Au",8574393
"Thalwil, Zehntenstrasse",8590830
"Herisau, Steinegg",8590358
"Zofingen, Heitere Hirschpark",8590393
"Dulliken, Lehmgrube Wende",8590409
Samstagern,8503286
Wollerau,8503288
"Urdorf, Oberurdorf",8590844
Fischenthal,8503136
"Schönried, Bahnhof",8579265
"Detligen, Post",8507974
Arth-Goldau Ost (Abzw),8515397
Metzgerhüsi,8571745
"Homberg bei Thun, Dreiligasse",8571717
"Caviano, Casa Fois",8575569
"Saanen, Wyssmülleri",8579269
"Pully, Monts-de-Pully",8579249
"Saanenmöser, Bahnhof",8579266
"Yverdon-les-Bains, Général-Guisan",8579295
Frauenfeld Zuckerrüben,8506115
Zürich Hottingen (Spw),8515495
Mätteli,8573142
Kollbrunn,8506004
"Horgen, Rotweg",8590658
"Geroldswil, Grindlen",8590615
"Fällanden, Bruggacher",8590604
"Fribourg, Palme",8592384
"Schwyz, Drei Könige",8592409
"Avusy, La Tuiliere",8592635
"Neuhausen, Hohfluh",8592506
"Bernex, Chèvres",8592654
"Iragna, Cave Mairano",8575214
"Trubschachen, Oelibrücke",8576672
"Küssnacht am Rigi, Gloritobel",8595501
"Wangelen, Wendeplatz",8595480
"Lausanne, Montbenon",8579253
"Jonschwil, Steinacker",8579273
"Ste-Croix, La Charmille",8579282
"Saanen, Steigenberger",8579264
"Suhr, Gemeindehaus",8594392
"Kilchberg ZH, Gemeindehaus",8590680
"Hinteregg, Station",8590648
"Horgen, Teufenbach",8590661
"Langnau am Albis, Unterrengg",8590709
"Arogno, La Cassina",8575913
"Lindau, Rigacher",8575939
"Oetwil am See, Buacher",8575963
"Obermumpf, Alte Post",8500584
"Les Genevez JU, Les Vacheries",8500886
"Vallorbe, gare",8579293
"Unterseen, Camping Jungfrau",8579283
"Lausanne, St-François",8579254
"La Rippe, village",8579315
"Zürich, Herdernstrasse",8591186
"Chavannes-de-Bogis, village",8579317
"Le Day, gare",8579089
"Sigriswil, Port",8576748
"Lutry, Bouttettes",8593857
"Le Locle, Raya",8593746
"Remaufens, Aux Pilons",8593760
"Le Locle, Jeanneret",8593717
"Yverdon-les-Bains, Mujon",8594053
"Vufflens-la-Ville, Cuvillard",8593780
"Yverdon-les-Bains, Les Pins",8594050
"Grenchen, Am Weinberg",8594107
"Montreux, Vuarennes",8593945
"Wünnewil, Dorf",8583455
"Le Locle, Daniel-JeanRichard",8593739
Prangins,8501040
"Würenlos, Altwiesen",8594304
"Ramsen, Petersburg",8594361
"Chesières, Aiglon Collège",8579127
"Lignerolle, Le Daillard",8579097
Teufenthal AG,8502161
"Zürich, Laubegg (Vzw)",8519510
"Spiez, Altersheim",8507877
"Gunten, Wislikehr",8507885
"Vitznau, Unteraltdorf",8577222
"Luzern, Seefeldstrasse",8577186
"Orbe, Chantemerle",8577202
"Mollis, Vorderdorf",8595715
"Chur, Rheinfels",8595725
"Brunnen, Seilbahn Urmiberg",8577442
"Grône, pramagnon",8579429
"Chamoson, Palud",8579392
"Oberscherli, Abzweigung",8579867
Trüttlikon,8581409
Stoss (Talst. 2. Sekt.),8531004
"Zürich, Bahnhofstrasse/HB",8591067
"Zürich Wollishofen, Bahnhof/Werft",8591080
"Zürich, Botanischer Garten",8591094
"Gurmels, Sonneck",8580591
Valmont,8501362
"Grindelwald, Firstbahn",8582479
Oldenegg (Olden),8530905
"Basel, Schützenhaus (Vzw)",8519581
Chavornay-Industrie,8507443
"Thusis, Altersheim",8574904
"Zuben, Käserei",8506614
"Illhart, Sternen",8506593
"Meiringen, Casinoplatz",8581994
"Dozwil, Oberdorfstrasse",8582161
"Schönholzerswilen, Kirche",8581618
"Klosters, Au",8582842
"Paradiso, Piscina",8581655
"Oftringen, Kreuzplatz",8502712
"Miralago, Stazione",8579989
Gersau Förstli (Fähre),8530722
"Endingen, Zentrum",8503582
Gabi (Simplon),8505713
"Wangen b D'dorf, Dürrbach",8590906
"Winterthur, Freizeitanlage",8590943
"Winterthur, Breite",8590925
Brunnadern-Neckertal,8506294
"Adliswil, Ahornweg",8590476
"Wangen bei Dübendorf, Weidli",8590905
"Winterthur, Bolrebenweg",8590924
"Matzendorf, Brunnersberg",8582656
"Biasca, Municipio",8582679
"Teufenthal AG, Schulhaus",8578724
"Wila, Zentrum",8582700
"Bisisthal, Schlänggen",8587795
"Günsberg, Glutzenberg",8500699
Gfeld,8506368
"Weiningen ZH, Schulhaus",8590914
"Veyras, Muzot",8579458
"Clarens, Gambetta",8579196
"Venthône, Rétana",8579460
"Attalens, Corcelles",8579193
"Bossonnens, gare",8579195
"Sierre, Hôpital",8579475
"Lumino, Paese",8505953
"Isérables, téléphérique",8579501
"Verbier, Patier",8583083
"Thierachern, Wahlen",8507889
"Interlaken, Zentralplatz",8507893
"Zürich, Leutschenbach",8591256
"Zürich, Museum Rietberg",8591283
"Zürich, Brunnenhof",8591307
"Zürich, Regensbergbrücke",8591314
"Aeschlen ob Gunten, Dorf",8507886
"Zürich, Lerchenhalde",8591249
"Zürich, Neeserweg",8591284
"Zürich, Letzigrund",8591252
"Zürich, Kronenstrasse",8591237
"Fajauna, alte Post",8574751
"Calfreisen, Dorf",8574748
"Zürich, Rautihalde",8591310
"Gressy, Le Bas-des-Monts",8507652
"Thun, Lauenen",8576554
"Fontaines-sur-Grandson,collège",8507679
"Brissago, Bellavista",8591533
"Bern, Bahnhof (Vzw)",8519360
"Zürich Hardbrücke, Bahnhof",8591060
"Boniswil, Eichholz",8578710
"Sumvitg, spv S. Benedetg",8586221
Neuhaus bei Hinteregg,8503072
Göschenen MGB Gleisende,8519207
"Höri, Gemeindehaus",8503782
Ponte Tresa,8505398
"Prangins, La Tuilière",8588679
"Bümpliz, Post",8579900
"Bern Bümpliz Nord, Bahnhof",8579523
"Arbaz, poste",8501327
"Morges, Auguste-Forel",8592274
"Rufi, Post",8506485
"Flawil, Scheidweg",8506472
"Sta. Maria Val Müstair, cumün",8509869
"Corgémont, gare",8511337
"Opfikon, Schulstrasse",8580536
"Maienfeld, Heidibrunnen",8583634
"Pratteln, Lindli",8588621
Kehlhof Nord,8519189
Visp West (Spw),8519594
Meierskappel-Risch,8505013
Glovelier Ouest,8515331
Sedrun SMF Süd,8518323
"Zürich, Drusbergstrasse",8591115
"Zürich, Rennweg",8591316
"Schwendi i. W., Mühleboden",8574825
"Davos Wiesen, Valdanna",8574840
"Tuggen, Grynau",8506738
"Paudo, Paese",8575139
"Gudo, Progero",8575167
"St-Barthélemy, Champ Cadet",8570182
Franziskus (Spw),8516076
Olten VL,8500245
"Lodrino, Cave Bignasca",8575205
"Bex, Servanne",8575219
"Preonzo, Bivio per Claro",8575192
"Prosito, Sud",8575198
Thurnen Süd (Ausw),8509474
"Sullens, Auberge",8570068
"Bex, L'Allex",8510332
"Camuns, vitg",8575044
"Pitasch, Mulin da Pitasch",8575031
Ependes VD,8501110
"Zürich, Kanonengasse",8591219
"Oberalikon, Egg",8587785
"Kerzers, Spittelgässli",8587807
"Herrliberg, Grundhofstrasse",8587999
Leibstadt,8500326
Tannenboden (Maschgenkammbahn),8530494
"Winterthur Grüze, Bahnhof",8595912
"Langendorf, Bellacherstrasse",8595916
"Oggio, Fiume bello",8575453
"La Lécherette,cont.de la Borne",8501344
"Brè, Paese",8591587
"Montagnola, Il Maggio",8575283
"Morcote, Cantine",8575259
"Meilen, Vorderer Pfannenstiel",8588033
"Rubigen, Dorfmatte",8588259
"Uster, Himmelriich",8588057
"Lajoux JU, Le Paigre",8576778
Brè sopra Locarno/S. Bernardo,8530452
"Gümligen, Bahnhof (Bus)",8577014
"Sobrio, Paese",8575742
Turtmann,8501602
"Zürich, Selnau (Vzw)",8519526
Riffelboden,8501681
Brunnenfluh,8508341
Blacktenboden (Tanatzhöhi),8531322
"Locarno, Belvedere",8591544
Montagnon,8579395
"Wettswil a.A., Oberhusen",8579442
"Grône, La Coutoulaz",8579404
"Zürich, Seilbahn Rigiblick",8591362
"Morthey, centre",8579400
"Couvet, centre commercial",8579726
"Orsières, Biolley",8579444
"Ligornetto, alla Passeggiata",8575611
"Wettswil a.A., Eggächer",8579443
"Vevey, Ancienne-Corderie",8595961
"Rümlang, Zürichweg",8595713
Schaffhausen GB E,8519622
"Winterthur, Nägelsee",8590973
"Salgesch, Bahnhof",8589217
"Aarau, Roggenhausen",8589189
"Wil SG, Gruben",8591681
"Reiden, Kirche",8589208
"Figino, Dogana",8575260
"Pontresina, Bahnhof",8574935
"Geissholz, Dorf",8570264
"Taverne, Dosso",8575764
"Rivera, Bivio Capidogno",8575745
"Zürich, Wiesliacher",8591432
"Zürich, Wartau",8591423
"Wettswil a.A., Dettenbühl",8579434
"Aeugst a.A., Dorf",8502771
"Courtételle, gare",8579767
"Glis, Zenhäusern",8579717
"Utzenstorf, Poststrasse",8571505
"Wetzikon ZH, Friedhof",8575998
"Veyrier, Tournettes",8589097
"Hasle b.B., Eisbahnweg",8589069
"Altdorf SH, Dorf",8503950
"Fribourg, Stade-Patinoire",8589163
"Fribourg, Stadtberg",8589162
"Thun, Asterweg",8591908
"Zürich, Würzgraben",8591896
"Nürensdorf, Oberwil",8576169
"Zollikon, Felbenstrasse",8576202
Grafenort Ausweiche,8519123
"Chur, Scawoba",8571888
Distelberg,8502192
Zürich HB Museumstrasse,8515163
Alpetli,8531325
"Paradiso, Via S. Salvatore",8591633
"Jona, Hummelberg",8591858
Chevroux,8504563
"Lausanne, Couchirard",8592022
"Lausanne, Eglantine",8592038
"Jona, Spitzenwies",8591740
"Wabern, Camping Eichholz",8590102
Zürich Lochergut (Abzw),8515627
Lenk Balmen,8530273
Trübsee (Vrb-Bahn),8530933
Gexi Ost (Abzw),8515401
"St. Gallen, Sonnenhalde",8589627
"Lausanne, Champ-Rond",8592008
"Seeberg BE, Stalderhof",8508702
"Abtwil SG, Farnen",8506649
"Zürich, Hegianwandweg",8591182
Lichtensteig,8506201
"Villars-Ste-Croix, Colice",8595978
"Nätschen, Abzw. Bahnhof",8596119
"Beringen, Belvedere",8596106
"Jona, Vogelau/Bahnhof",8591742
"Jona, Vita-Parcours",8591741
"Jona, Neuhof",8591737
Hafen Bäch (Spw),8503212
"Luzein, Sprecherhaus",8557021
"Lentigny, La Chapelle",8577796
"Weinfelden, Bahnhof",8573286
"Spiez, Sibirienkurve",8576343
"Lausanne, Boston",8592001
"Hausen AG, Stollen",8572505
"Fontaines NE, Le Pavé",8579607
"Poliez-Pittet, collège",8579669
"Neuchâtel, Stand",8579632
"Seewen SO, Herrenmatt",8500775
"Gipf-Oberfrick, alte Post",8500792
"Wenslingen, Vorderdorf",8500782
"Nunningen, Post",8500765
"Augst BL, Stundeglas",8500854
"Titterten, Gemeindehaus",8500857
"Ferenbalm, Jerisberghof",8502198
Aarau GB,8502136
Bernina Diavolezza (Talstat.),8509371
"St-Maurice VS, Clinique St-Amé",8579685
"Mont-sur-Rolle, Sans Souci",8579690
"Fideris, alte Sägerei",8502743
"Rifferswil, Oberrifferswil",8502554
"Grandvaux, Genevrey",8595728
"Zuben, Kreuzstrasse",8573418
"Lausanne, Piécettes",8592092
"Prilly, Galicien",8592049
Suberg-Grossaffoltern,8504413
"Pany, Dorf",8509853
"Oberschan, Museum",8509850
Soragno,8505565
"La Roche FR, Montsoflo",8595972
"Lausanne, Victor-Ruffy",8592131
"Adelboden, Jugendh. Heilsarmee",8592313
"Biel/Bienne, Löhre/Mauchamp",8592467
"Ittigen, Schermenwaldstrasse",8576995
"Grand-Lancy, Burgy",8592985
"Langnau i.E., Sonnenarena",8595989
Vereina Nord,8516023
"Lausanne, Motte",8592082
"Lausanne, Port-Franc",8592098
"Aesch bei Maur, Zollingerheim",8590488
"Weiningen ZH, Lindenplatz",8590913
"Uttigen, Bahnhof",8596124
"Zürich, Hermetschloo",8596008
"Crissier, Lentillières",8595986
"Bouloz, Les Esserts",8596121
"Lausanne, Montétan",8592078
"Lausanne, Parc Vélodrome",8592088
"Lausanne, Presbytère",8592104
Münchwilen AG (Abzw),8515162
Pino confine,8515419
Furi (Zermatt 2),8530880
Fluhmühle (Abzw),8505043
"Ostermundigen, Hubel",8577007
"Belp, Mühlematt",8507990
Preda,8509198
"Vacallo, Ponte Picio",8580081
"Balerna, Bellavista (FFS)",8580070
"Mendrisio, Macello",8580059
"Chiasso, Scuole",8580025
Furt (Bergstation),8530500
"Thun, Martinstrasse",8576838
"Epalinges, Pré-d'Yverdon",8591970
Brig RB,8501641
"Thun, Strandbad",8576861
"Vitznau, Floralpina",8577223
"Pura, Paese",8505781
"Aigle, Les Iles",8504425
"St. Ursen, Dorf",8504619
"Thalwil, Post",8590824
"Lausanne, Abeilles",8591977
"Hämikon, Berg",8577079
"Schötz, Gläng",8572765
"Payerne, Beaulieu",8557132
"Basel, Heuwaage (Wds)",8519537
Kaisten Ost (Abzw),8515448
"Epalinges, Girarde",8591965
"Corjolens, La Croisée",8570491
"Castaneda, Al Ronc",8580086
"Häggenschwil, Agen",8579844
Emmetten (Niederbauenbahn),8530385
"Arth, Dorf",8577408
"Brunnen, Heideweg",8577439
"Arth, Tafelstatt",8577412
"Luzern, Weggismatt",8577150
"Kleinwangen, Schmiede",8577110
Feldis/Veulden (Sesselbahn),8530587
"Kriessern, Dorf",8574170
"Piazzogna, Paese",8505909
"Lausanne, Batelière",8591983
"Vaux-sur-Morges, Petit-Vaux",8592285
"Sins, Schützenhaus",8577125
"Kloten, Zum Wilden Mann",8573211
"Oberiberg, Wandli",8577501
"Weiningen TG, Dorfplatz",8506967
"Basadingen, Unterdorf",8506975
"Raperswilen, Dorf",8506984
"La Roche FR, Le Zible",8577746
Pont-la-Ville,8577750
"St. Niklaus VS, Altersheim",8579916
"Vico Morcote, Chiesa",8580238
"Wabern, Tram-Endstation (Wds)",8519408
